1E8O,0.63877
1JYQ,0.98997
2PO1,0.79599
2QL2,0.60994
3EWF,0.99887
3GUT,0.76079
3IAB,0.63248
3L2Q,0.90353
3L2R,0.9005
3L2U,0.90336
3L2V,0.90665
3L2W,0.90316
3OS0,0.80601
3OS1,0.90283
3OS2,0.90267
3OY9,0.80501
3OYA,0.80615
3OYB,0.8056
3OYC,0.80576
3OYD,0.80654
3OYE,0.80546
3OYF,0.80693
3OYG,0.8058
3OYH,0.8057
3OYI,0.81261
3OYJ,0.80906
3OYK,0.80881
3OYL,0.81016
3OYM,0.82101
3OYN,0.80621
3S3M,0.80602
3S3N,0.80874
3S3O,0.80747
4AV1,0.75022
4BAC,0.80731
4BDY,0.80694
4BDZ,0.80612
4BE0,0.80495
4BE1,0.80467
4BE2,0.80661
4E7H,0.80553
4E7I,0.80578
4E7J,0.90129
4E7K,0.89998
4E7L,0.90388
4FL8,0.98403
4IKF,0.80514
4IQR,0.70151
4Y8G,0.66053
4ZTF,0.80522
4ZTJ,0.80494
5BK4,0.67353
5C8E,0.71594
5CCB,0.60208
5CCX,0.60235
5CD1,0.60596
5FRM,0.81175
5FRN,0.81159
5FRO,0.81508
5HBU,0.95825
5JUB,0.8296
5M0I,0.931
5MMA,0.81626
5MMB,0.81507
5NO1,0.8162
5UOP,0.80506
5UOQ,0.80528
5W7G,0.81199
5XFQ,0.9763
5XFR,0.96601
5ZK1,0.62441
5ZKO,0.65874
5ZU1,0.75105
6D5F,0.76267
6F0L,0.67734
6IIS,0.99714
6IIT,0.98836
6LT7,0.62916
6M4G,0.60929
6M4H,0.61374
6PPQ,0.60777
6PPV,0.60888
6PUY,0.63301
6PUZ,0.63325
6SKO,0.7551
6V3K,0.62202
6VCS,0.97308
6ZJ2,0.63123
7ADU,0.81516
7ADV,0.81917
7AZK,0.98358
7CVO,0.68646
7DBH,0.60997
7LVV,0.95053
7N8N,0.66038
7NQ4,0.86803
7P30,0.69686
7T22,0.60798
7T23,0.60318
7X57,0.73187
7X58,0.71825
7YOZ,0.71167
8AA5,0.64318
8E2L,0.9312
