1APY,0.3039
1APY,0.3039
1D09,0.24362
1A01,0.87603
1CAU,0.78606
1D01,0.45725
1B33,0.29945
1B41,0.30488
1COV,0.27723
1BBR,0.02492
1D5L,0.1239
1BBT,0.23961
1B19,0.28079
1DLH,0.05127
1C3O,0.18041
1CA9,0.26305
1CP3,0.91432
1CMX,0.19729
1CPH,0.29637
1DGW,0.2884
1A6E,0.97715
1AI0,0.21409
1BM2,0.84058
1E8O,error
1E0O,error
1BQH,0.31137
1DAN,0.22126
1ATI,0.38384
1CAW,0.78636
1E6V,0.18475
1A9W,0.87002
1BGY,0.03844
1A5M,0.09058
1A5A,0.23179
1A50,0.23119
1AR6,0.26811
1C04,error
1AKJ,0.48359
1COW,0.32376
1C4Z,0.296
1BI7,0.33108
1C29,0.22617
1D9K,0.23395
1BBB,0.85669
1BE3,0.08107
1B2C,0.2789
1CG8,0.88785
1DII,0.34126
1DKX,0.56366
1CQI,0.37752
1APZ,0.27545
1DGR,0.29765
1BWV,0.3307
1A5S,0.25538
1AO7,0.35188
1B2B,0.2813
1AYN,0.25909
1E1Q,0.27772
1AR9,0.25136
1A0Z,0.8799
1DD3,0.81773
1CX9,0.22881
1B2A,0.28311
1BKD,0.15402
1B70,0.22223
1B2F,0.28223
1DZI,0.15435
1CZY,0.45613
1C51,0.12825
1D6R,0.43276
1B0N,0.61452
1A3N,0.87826
1A4Y,0.10797
1AIP,0.16126
1BZ9,0.79901
1C5D,0.461
1DIO,0.1317
1DEI,0.24829
1BOG,0.27315
1A22,0.23313
1AL0,0.07071
1DM4,0.09178
1DOA,0.2612
1BZ1,0.87504
1D5Z,0.25441
1CW2,0.2222
1DJS,0.24383
1C30,0.17892
1A0U,0.88446
1BPH,0.28887
1CA0,0.077
1A5N,0.09128
1CAV,0.79071
1D6E,0.25801
1BX2,0.05491
1AHW,0.33953
1D4M,0.26251
1DIQ,0.34154
1D0G,0.24945
1D3E,0.0883
1ACM,0.24341
1BD2,0.33753
1C8V,0.22805
1D4X,0.37009
1BMV,error
1CQ4,0.20966
1AD9,0.74214
1D0A,0.66905
1DD4,0.67555
1C9L,0.99944
1CM1,0.5823
1BEV,0.25419
1B2E,0.27768
1CTP,0.26409
1CZZ,0.4174
1BCR,0.29341
1BEN,0.24798
1D5M,0.25516
1C3A,0.84494
1DPH,0.2945
1BMQ,0.31338
1C9D,0.22674
1BIJ,0.83603
1C9I,0.99596
1DNW,0.12359
1DTW,0.42209
1CQJ,0.37632
1CJQ,0.1063
1BML,0.20495
1CG5,0.90566
1BUW,0.8622
1A2K,0.19985
1B2D,0.28251
1CS0,0.17986
1AQC,0.3358
1B9E,0.22947
1AR8,0.26658
1AXD,0.99555
1E0F,0.08836
1A14,0.13812
1CZ8,0.16289
1A4F,0.898
1B86,0.88437
1BND,0.89417
1BKS,0.22724
1E9Y,0.15787
1CVS,0.16793
1C6V,0.34194
1B7Y,0.22222
1BEU,0.21894
1E79,0.26697
1AR1,0.31318
1CP9,0.15253
1BXR,0.17189
1DXT,0.8726
1E1R,0.28507
1EAH,0.30005
1C17,0.35345
1BV4,0.73315
1A3O,0.87419
1BT6,0.6798
1A3I,0.89948
1A9X,0.17174
1AJ9,0.88134
1CXP,0.12347
1DS5,0.13049
1DVF,0.77187
1E7P,0.14988
1APH,0.26825
1BMB,0.51488
1CWE,0.04862
1AA1,0.12043
1AYM,0.25392
1AZS,0.23274
1AT1,0.24363
1AOI,error
1AVO,0.28734
1D5B,0.48612
1BCS,0.30112
1DU3,0.18982
1C8M,0.31214
1COH,0.87658
1DXV,0.87932
1D7W,0.12421
1AFV,0.21966
1DT7,0.22069
1B17,0.28237
1AL2,0.25183
1DXR,0.1865
1A00,0.88036
1AON,0.30818
1A5L,0.09362
1AZZ,0.31228
1BMF,0.31045
1CN3,0.25084
1DEQ,0.11285
1DN2,0.51252
1A6D,0.97151
1BI8,0.24002
1C40,0.89841
1A1R,0.14293
1DM0,0.13082
1BZZ,0.8749
1D3I,0.12512
1AIY,0.17801
1BZ0,0.8752
1CMY,0.88139
1CD3,0.09859
1B18,0.28114
1C16,0.32952
1A0H,0.17265
1CCW,0.17811
1CI6,0.69967
1DPJ,0.40598
1CBW,0.07841
1DE4,0.09524
1DLK,0.05162
1CF8,0.6069
1D5X,0.2614
1CE8,0.17473
1BFV,0.8076
1AYY,0.32907
1A5B,0.23221
1B8D,0.79734
1BAB,0.8761
1B6C,0.14974
1ABO,0.23333
1BCC,0.14376
1CHO,0.07086
1AW8,0.13847
1DKD,0.25383
1DXU,0.87815
1CLS,0.88011
1AXC,0.05401
1DHK,0.31767
1CPC,0.83603
1BHX,0.10514
1AXI,0.2136
1DNU,0.12305
1A3J,0.96956
1C7B,0.87664
1AB9,0.07373
1E6Y,0.17308
1A5K,0.09594
1D0J,0.99796
1CT8,0.45303
1BXN,0.3331
1CUL,0.24392
1D00,0.98772
1D2V,0.12341
1B4U,0.18469
1B5F,0.15641
1DGI,0.1191
1CMK,0.26803
1A81,0.03247
1AIK,0.78611
1DKE,0.874
1ALL,0.90894
1CJF,0.18176
1B35,0.28633
1DKY,0.99887
1BCP,0.20249
1CIC,0.49887
1BOU,0.18299
1A5O,0.09072
1DP5,0.39993
1CAX,0.78282
1A6A,0.33608
1A38,1.0
1AR7,0.26448
1B8H,0.36394
1CB7,0.17822
1DKZ,0.59289
1AUS,0.33707
1EAI,0.28478
1A37,1.0
1CIQ,0.24701
1CD9,0.20057
1ASJ,0.25389
1BJ1,0.29031
1BQP,0.16243
1E9Z,0.14588
1AHJ,0.22768
1D4V,0.18739
1E1H,0.19412
1FNE,0.4637
1EEX,0.1378
1FAK,0.14791
1IAO,0.48728
1I6H,error
1FMA,0.23278
1FWG,0.09108
1G5Q,0.99734
1F2U,0.35111
1GCV,0.85875
1FWE,0.09481
1FM6,0.03646
1GL2,0.75753
1GHA,0.07346
1FWI,0.09481
1GME,0.60665
1GH0,0.82752
1GLI,0.88054
1F3M,0.12848
1HDB,0.87553
1FZ6,0.38681
1GBU,0.87716
1GK8,0.30859
1H59,0.30441
1I72,0.44355
1G0A,0.88023
1HR8,0.22285
1IBM,error
1I1R,0.22469
1FLT,0.27073
1HQQ,0.19438
1FOE,0.16467
1H1L,0.70798
1HXY,0.0497
1FFV,0.10167
1FRT,0.42204
1I5K,0.16534
1G09,0.89217
1HDM,0.48898
1HBB,0.88307
1HBU,0.1822
1FPN,0.28468
1I4E,0.25681
1HQM,0.08422
1FZF,0.10181
1EZU,0.22485
1H4J,0.0586
1HGA,0.88147
1HGJ,0.16642
1FJG,error
1G0U,0.66538
1FCC,0.40809
1HGE,0.16656
1GK0,0.12685
1HYS,error
1IBG,0.48205
1GWQ,0.9973
1EBA,0.27072
1HLT,0.06833
1I50,0.23258
1G9N,0.20617
1EGM,0.13875
1GMC,0.07391
1GXS,0.20704
1FWB,0.0912
1IBU,0.13995
1FM9,0.03653
1FIZ,0.29713
1EVR,0.23586
1HGG,0.1657
1F51,0.29918
1HCO,0.88168
1FFK,error
1G20,0.38253
1FYR,0.75577
1EV6,0.21801
1HDA,0.88945
1HRV,0.24093
1FU2,0.15478
1I4O,0.31497
1I7Y,0.82767
1F8V,error
1EZV,0.13298
1FLC,0.1396
1FN4,0.44588
1FS2,0.2123
1HGH,0.16685
1HBS,0.8693
1HT1,0.14861
1HA7,0.8251
1ES7,0.23412
1F1J,0.99069
1EO9,0.66422
1FVU,0.77018
1HHO,0.88151
1IBT,0.15381
1F66,error
1G72,0.06736
1FNT,0.21739
1F99,0.82918
1HCN,0.50453
1I7C,0.4913
1GLD,0.16242
1EV3,0.2342
1IBE,0.88456
1EO2,0.66332
1HGC,0.88028
1HTM,0.86665
1HBN,0.18066
1GUL,1.0
1FE1,0.07827
1FZ0,0.36316
1H8E,0.23311
1G3I,0.18768
1I7S,0.16722
1EYX,0.7944
1FWC,0.09121
1F1B,0.24515
1GHB,0.07326
1GO4,0.26438
1HGI,0.14006
1I7B,0.45049
1EOB,0.66553
1FSS,0.45846
1FZI,0.39958
1F6M,0.19442
1FWJ,0.08899
1HKD,0.15992
1IBC,0.27023
1EZS,0.20876
1FZE,0.11833
1FZA,0.14947
1FZJ,0.42703
1HBH,0.88367
1EJT,0.091
1I84,0.07123
1FNG,0.46387
1FL7,0.49419
1HQ6,0.13512
1GAG,0.28133
1HXL,0.21224
1GFF,0.23359
1FG9,0.18357
1HBO,0.18121
1F8U,0.33201
1H2M,0.34514
1G4A,0.17305
1I7W,0.02758
1GMD,0.07403
1I7M,0.16121
1GMH,0.07336
1EZZ,0.23101
1I95,error
1F1W,0.66735
1FWD,0.08954
1G8K,0.08473
1HWH,0.22063
1FWF,0.09535
1EG0,error
1HRP,0.43579
1FIQ,0.1042
1GFW,0.31404
1EUI,0.30719
1EF1,0.26112
1GZL,0.54614
1HNW,error
1EIY,error
1HFE,0.32107
1I3R,0.46327
1G2C,0.61857
1HGB,0.88412
1HBA,0.87923
1EJW,0.09038
1FZ1,0.37897
1EF2,0.22707
1HXZ,0.21825
1EJS,0.09011
1FS0,0.19978
1F80,0.35857
1F93,0.36425
1EOA,0.66529
1FFU,0.09827
1HQ3,0.58079
1I3Q,0.232
1G6R,0.28816
1I96,error
1G3N,0.2072
1FZ9,0.3682
1EQZ,error
1FPH,0.01926
1HEZ,0.38337
1HLE,0.42519
1FIP,0.97837
1FLL,0.16472
1HGD,0.16629
1FEV,0.09896
1FUY,0.26015
1HZH,0.49654
1FZK,0.31044
1EO8,0.20759
1HNX,error
1EYS,0.18852
1EET,0.44662
1G0V,0.41002
1GLB,0.1588
1H8H,0.27773
1FDH,0.88365
1FZ4,0.38854
1IB1,0.31946
1I51,0.24441
1I6V,0.08246
1EG9,0.30656
1EJR,0.09382
1G0B,0.88861
1F96,0.18637
1G21,0.3848
1G08,0.89274
1HY2,0.23321
1F9E,0.23078
1EFU,0.21212
1FAW,0.90129
1I94,error
1I97,error
1EFN,0.21915
1FCH,0.69301
1GZX,0.88429
1EFR,0.34458
1EJX,0.09316
1H2L,0.34127
1FZG,0.10136
1H8T,0.26372
1HTR,0.35609
1GC1,0.22151
1HWP,0.32539
1I5O,0.23584
1EV2,0.16812
1HBR,0.90148
1EJ6,0.21528
1HJA,0.07109
1FOD,0.24181
1FUB,0.24052
1H6W,0.32593
1FP4,0.70748
1EI3,0.21905
1GGD,0.07359
1G9M,0.21665
1GLA,0.16163
1HXM,0.47778
1GRU,0.3253
1FZH,0.36382
1HNZ,error
1EJ7,0.34304
1I1Q,0.32135
1GLC,0.16117
1FO0,0.24253
1I79,0.48083
1GPQ,0.29059
1HXS,0.30017
1G1S,0.22043
1G7A,0.22278
1HAB,0.88857
1EV1,0.31601
1FZB,0.14257
1GBV,0.87899
1F3J,0.26073
1HRI,0.24091
1FAV,0.77674
1EOC,0.66487
1F3D,0.77145
1IBK,error
1G7B,0.22631
1H4I,0.06513
1FYT,0.03874
1FZ7,0.38578
1GCT,0.07098
1GCW,0.83271
1G65,0.65451
1HAC,0.88693
1FMD,0.22962
1FFX,0.25242
1GLE,0.16085
1H2K,0.37781
1HIO,0.63212
1HQY,0.1462
1FZC,0.11744
1HBM,0.17802
1GYB,0.95508
1FS1,0.25835
1FZ3,0.36831
1I85,0.64744
1GVN,0.13127
1GHY,0.11969
1I9C,0.17775
1FI8,0.22798
1EXB,0.3687
1I7Q,0.16104
1HGF,0.16556
1IBV,0.15777
1EJU,0.09168
1EVT,0.20102
1EP2,0.33206
1HDS,0.85277
1IBW,0.15734
1HCF,0.28278
1I2M,0.19054
1G4Y,0.19423
1HQR,0.03845
1I7X,0.05754
1FQ9,0.16972
1G4B,0.33453
1I9R,0.25733
1FE8,0.24742
1FFT,0.1459
1H2S,0.65939
1FPR,0.38997
1HT2,0.15807
1HR0,error
1FZ8,0.36681
1IBL,error
1EFX,0.04337
1FZ5,0.37011
1EP3,0.32097
1GK1,0.12131
1I3O,0.2231
1FWH,0.09047
1FC2,0.11726
1FSX,0.8874
1G6G,0.27527
1FXK,0.6544
1F95,0.96372
1IAI,0.4792
1GHD,0.13307
1EJV,0.09343
1EGV,0.13706
1EBP,0.279
1FYZ,0.36447
1FM0,0.23119
1FN3,0.85092
1FX0,0.83715
1HV4,0.87992
1EP1,0.33204
1FKA,error
1FZ2,0.36558
1G9V,0.87708
1FHJ,0.90091
1I1A,0.42095
1HTV,0.19775
1HTL,0.19894
1FWA,0.09203
1JPL,0.31654
1J3Y,0.87489
1ICE,0.29623
1KFJ,0.2406
1LJW,0.88564
1JGP,error
1IGM,0.79341
1KFE,0.24122
1K74,0.03649
1J3I,0.26103
1M1K,error
1K9M,error
1JVQ,0.90737
1J5E,error
1L9Z,error
1IO4,error
1K83,0.21144
1KTK,0.28725
1M72,0.97938
1IS7,0.37198
1LOG,0.13994
1JMX,0.2877
1JSI,0.28698
1K5M,0.23817
1JXP,0.37865
1J05,0.78038
1JW6,0.47098
1KX5,error
1KC8,error
1JMU,0.03449
1J7Z,0.10865
1JYR,0.45936
1KMI,0.15506
1JLL,0.38077
1JYQ,error
1KTL,0.31436
1KV6,0.67637
1JEW,0.17997
1LTT,0.19656
1KX4,error
1JUQ,0.93158
1JWH,0.28493
1KKL,0.33558
1IRD,0.88904
1M2Z,0.06978
1MJ1,error
1JRP,0.20602
1K1K,0.88623
1K90,0.33403
1JCH,0.08663
1JWA,0.34353
1KFA,0.51134
1JWB,0.34596
1KZY,0.22264
1L9J,0.15256
1KZZ,0.31606
1M56,0.0669
1KLG,0.05427
1LTJ,0.10089
1KMH,0.83904
1IR1,0.32781
1JYC,0.15194
1K4C,0.31208
1J41,0.86788
1J73,0.20204
1K7X,0.23518
1KU8,0.05847
1LTB,0.19971
